Graph,Algorithm,Depth,MaxCut,AR,Gurobi
4,QAOA$_p$,3,16.55078125,0.7523082386363636,22.0
4,MA-QAOA$_p$,3,17.943359375,0.8156072443181818,22.0
4,XQAOA$^{X=Y}_p$,3,20.337890625,0.9244495738636364,22.0
4,QAOA$_p$,3,16.3515625,0.7432528409090909,22.0
4,MA-QAOA$_p$,3,17.8623046875,0.8119229403409091,22.0
4,XQAOA$^{X=Y}_p$,3,20.322265625,0.9237393465909091,22.0
4,QAOA$_p$,3,16.4921875,0.7496448863636364,22.0
4,MA-QAOA$_p$,3,18.3837890625,0.8356267755681818,22.0
4,XQAOA$^{X=Y}_p$,3,20.1845703125,0.91748046875,22.0
4,QAOA$_p$,3,16.404296875,0.7456498579545454,22.0
4,MA-QAOA$_p$,3,17.041015625,0.7745916193181818,22.0
4,XQAOA$^{X=Y}_p$,3,19.6513671875,0.8932439630681818,22.0
4,QAOA$_p$,3,17.1171875,0.7780539772727273,22.0
4,MA-QAOA$_p$,3,16.9970703125,0.7725941051136364,22.0
4,XQAOA$^{X=Y}_p$,3,18.9755859375,0.8625266335227273,22.0
4,QAOA$_p$,4,16.421875,0.7464488636363636,22.0
4,QAOA$_p$,4,15.84765625,0.7203480113636364,22.0
4,QAOA$_p$,4,16.171875,0.7350852272727273,22.0
4,QAOA$_p$,4,17.8271484375,0.8103249289772727,22.0
4,QAOA$_p$,4,17.5537109375,0.7978959517045454,22.0
4,QAOA$_p$,4,16.6572265625,0.7571466619318182,22.0
4,QAOA$_p$,4,17.6103515625,0.8004705255681818,22.0
4,QAOA$_p$,4,16.65625,0.7571022727272727,22.0
4,QAOA$_p$,4,15.8896484375,0.7222567471590909,22.0
4,QAOA$_p$,4,17.2607421875,0.7845791903409091,22.0
4,QAOA$_p$,5,17.787109375,0.8085049715909091,22.0
4,QAOA$_p$,5,17.0869140625,0.7766779119318182,22.0
4,QAOA$_p$,5,16.4482421875,0.7476473721590909,22.0
4,QAOA$_p$,5,17.654296875,0.8024680397727273,22.0
4,QAOA$_p$,5,18.2392578125,0.8290571732954546,22.0
4,QAOA$_p$,5,18.0703125,0.8213778409090909,22.0
4,QAOA$_p$,5,16.9462890625,0.7702858664772727,22.0
4,QAOA$_p$,5,16.9775390625,0.7717063210227273,22.0
4,QAOA$_p$,5,17.5888671875,0.7994939630681818,22.0
4,QAOA$_p$,5,17.1318359375,0.7787198153409091,22.0
5,QAOA$_p$,1,12.60546875,0.6002604166666666,21.0
5,MA-QAOA$_p$,1,14.3388671875,0.6828031994047619,21.0
5,XQAOA$^{X=Y}_p$,1,20.7021484375,0.9858165922619048,21.0
5,QAOA$_p$,1,12.6923828125,0.6043991815476191,21.0
5,MA-QAOA$_p$,1,13.7744140625,0.6559244791666666,21.0
5,XQAOA$^{X=Y}_p$,1,19.79296875,0.9425223214285714,21.0
5,QAOA$_p$,1,12.498046875,0.5951450892857143,21.0
5,MA-QAOA$_p$,1,14.064453125,0.6697358630952381,21.0
5,XQAOA$^{X=Y}_p$,1,20.83984375,0.9923735119047619,21.0
5,QAOA$_p$,1,12.544921875,0.5973772321428571,21.0
5,MA-QAOA$_p$,1,13.84375,0.6592261904761905,21.0
5,XQAOA$^{X=Y}_p$,1,20.8076171875,0.9908389136904762,21.0
5,QAOA$_p$,1,12.6533203125,0.6025390625,21.0
5,MA-QAOA$_p$,1,13.931640625,0.6634114583333334,21.0
5,XQAOA$^{X=Y}_p$,1,19.6689453125,0.9366164434523809,21.0
5,QAOA$_p$,1,12.68359375,0.6039806547619048,21.0
5,MA-QAOA$_p$,1,14.01953125,0.6675967261904762,21.0
5,XQAOA$^{X=Y}_p$,1,20.5546875,0.9787946428571429,21.0
5,QAOA$_p$,1,12.634765625,0.6016555059523809,21.0
5,MA-QAOA$_p$,1,13.728515625,0.6537388392857143,21.0
5,XQAOA$^{X=Y}_p$,1,20.4755859375,0.9750279017857143,21.0
5,QAOA$_p$,1,12.658203125,0.6027715773809523,21.0
5,MA-QAOA$_p$,1,13.8701171875,0.6604817708333334,21.0
5,XQAOA$^{X=Y}_p$,1,20.865234375,0.9935825892857143,21.0
5,QAOA$_p$,1,12.6416015625,0.6019810267857143,21.0
5,MA-QAOA$_p$,1,13.96875,0.6651785714285714,21.0
5,XQAOA$^{X=Y}_p$,1,19.6162109375,0.9341052827380952,21.0
5,QAOA$_p$,1,12.6923828125,0.6043991815476191,21.0
5,MA-QAOA$_p$,1,13.6923828125,0.6520182291666666,21.0
5,XQAOA$^{X=Y}_p$,1,19.861328125,0.9457775297619048,21.0
5,QAOA$_p$,2,12.669921875,0.6033296130952381,21.0
5,MA-QAOA$_p$,2,14.0244140625,0.6678292410714286,21.0
5,XQAOA$^{X=Y}_p$,2,18.029296875,0.8585379464285714,21.0
5,QAOA$_p$,2,12.6162109375,0.6007719494047619,21.0
5,MA-QAOA$_p$,2,14.880859375,0.7086123511904762,21.0
5,XQAOA$^{X=Y}_p$,2,18.0419921875,0.8591424851190477,21.0
5,QAOA$_p$,2,12.6796875,0.6037946428571429,21.0
5,MA-QAOA$_p$,2,13.79296875,0.6568080357142857,21.0
5,XQAOA$^{X=Y}_p$,2,19.0283203125,0.9061104910714286,21.0
5,QAOA$_p$,2,12.697265625,0.6046316964285714,21.0
5,MA-QAOA$_p$,2,13.607421875,0.6479724702380952,21.0
5,XQAOA$^{X=Y}_p$,2,17.962890625,0.8553757440476191,21.0
5,QAOA$_p$,2,12.6259765625,0.6012369791666666,21.0
5,MA-QAOA$_p$,2,14.8310546875,0.7062406994047619,21.0
5,XQAOA$^{X=Y}_p$,2,20.37109375,0.9700520833333334,21.0
5,QAOA$_p$,2,12.5810546875,0.5990978422619048,21.0
5,MA-QAOA$_p$,2,14.3349609375,0.6826171875,21.0
5,XQAOA$^{X=Y}_p$,2,18.708984375,0.8909040178571429,21.0
5,QAOA$_p$,2,12.65234375,0.6024925595238095,21.0
5,MA-QAOA$_p$,2,14.4638671875,0.6887555803571429,21.0
5,XQAOA$^{X=Y}_p$,2,19.9267578125,0.9488932291666666,21.0
5,QAOA$_p$,2,12.7373046875,0.6065383184523809,21.0
5,MA-QAOA$_p$,2,14.05078125,0.6690848214285714,21.0
5,XQAOA$^{X=Y}_p$,2,19.5810546875,0.9324311755952381,21.0
5,QAOA$_p$,2,12.69140625,0.6043526785714286,21.0
5,MA-QAOA$_p$,2,13.9111328125,0.6624348958333334,21.0
5,XQAOA$^{X=Y}_p$,2,17.6611328125,0.8410063244047619,21.0
5,QAOA$_p$,2,12.5771484375,0.5989118303571429,21.0
5,MA-QAOA$_p$,2,14.0693359375,0.6699683779761905,21.0
5,XQAOA$^{X=Y}_p$,2,19.8046875,0.9430803571428571,21.0
5,QAOA$_p$,3,12.64453125,0.6021205357142857,21.0
5,MA-QAOA$_p$,3,13.34375,0.6354166666666666,21.0
5,XQAOA$^{X=Y}_p$,3,12.3046875,0.5859375,21.0
5,QAOA$_p$,3,12.6669921875,0.6031901041666666,21.0
5,MA-QAOA$_p$,3,13.4140625,0.6387648809523809,21.0
5,XQAOA$^{X=Y}_p$,3,20.046875,0.9546130952380952,21.0
5,QAOA$_p$,3,12.6826171875,0.6039341517857143,21.0
5,MA-QAOA$_p$,3,13.9384765625,0.6637369791666666,21.0
5,XQAOA$^{X=Y}_p$,3,19.5576171875,0.9313151041666666,21.0
5,QAOA$_p$,3,12.623046875,0.6010974702380952,21.0
5,MA-QAOA$_p$,3,13.9599609375,0.6647600446428571,21.0
5,XQAOA$^{X=Y}_p$,3,17.75,0.8452380952380952,21.0
5,QAOA$_p$,3,12.728515625,0.6061197916666666,21.0
5,MA-QAOA$_p$,3,14.3837890625,0.6849423363095238,21.0
5,XQAOA$^{X=Y}_p$,3,18.55078125,0.8833705357142857,21.0
5,QAOA$_p$,3,12.6904296875,0.6043061755952381,21.0
5,MA-QAOA$_p$,3,13.3466796875,0.6355561755952381,21.0
5,XQAOA$^{X=Y}_p$,3,19.80859375,0.9432663690476191,21.0
5,QAOA$_p$,3,12.6240234375,0.6011439732142857,21.0
5,MA-QAOA$_p$,3,14.2548828125,0.6788039434523809,21.0
5,XQAOA$^{X=Y}_p$,3,18.576171875,0.8845796130952381,21.0
5,QAOA$_p$,3,12.748046875,0.6070498511904762,21.0
5,MA-QAOA$_p$,3,13.025390625,0.6202566964285714,21.0
5,XQAOA$^{X=Y}_p$,3,18.8486328125,0.8975539434523809,21.0
5,QAOA$_p$,3,12.65234375,0.6024925595238095,21.0
5,MA-QAOA$_p$,3,15.958984375,0.7599516369047619,21.0
5,XQAOA$^{X=Y}_p$,3,17.5859375,0.8374255952380952,21.0
5,QAOA$_p$,3,12.5576171875,0.5979817708333334,21.0
5,MA-QAOA$_p$,3,13.78125,0.65625,21.0
5,XQAOA$^{X=Y}_p$,3,19.0556640625,0.9074125744047619,21.0
5,QAOA$_p$,4,12.6279296875,0.6013299851190477,21.0
5,QAOA$_p$,4,12.6162109375,0.6007719494047619,21.0
5,QAOA$_p$,4,12.7001953125,0.6047712053571429,21.0
5,QAOA$_p$,4,12.7001953125,0.6047712053571429,21.0
5,QAOA$_p$,4,12.7763671875,0.6083984375,21.0
5,QAOA$_p$,4,12.6884765625,0.6042131696428571,21.0
5,QAOA$_p$,4,12.7177734375,0.6056082589285714,21.0
5,QAOA$_p$,4,12.61328125,0.6006324404761905,21.0
5,QAOA$_p$,4,12.66796875,0.6032366071428571,21.0
5,QAOA$_p$,4,12.59375,0.5997023809523809,21.0
5,QAOA$_p$,5,12.62890625,0.6013764880952381,21.0
5,QAOA$_p$,5,12.6650390625,0.6030970982142857,21.0
5,QAOA$_p$,5,12.525390625,0.5964471726190477,21.0
5,QAOA$_p$,5,12.6162109375,0.6007719494047619,21.0
5,QAOA$_p$,5,12.66015625,0.6028645833333334,21.0
5,QAOA$_p$,5,12.310546875,0.5862165178571429,21.0
5,QAOA$_p$,5,12.5302734375,0.5966796875,21.0
5,QAOA$_p$,5,12.7451171875,0.6069103422619048,21.0
5,QAOA$_p$,5,12.7451171875,0.6069103422619048,21.0
5,QAOA$_p$,5,12.6484375,0.6023065476190477,21.0
6,QAOA$_p$,1,13.3388671875,0.6351841517857143,21.0
6,MA-QAOA$_p$,1,15.34375,0.7306547619047619,21.0
6,XQAOA$^{X=Y}_p$,1,20.90234375,0.9953497023809523,21.0
6,QAOA$_p$,1,13.419921875,0.6390438988095238,21.0
6,MA-QAOA$_p$,1,14.8701171875,0.7081008184523809,21.0
6,XQAOA$^{X=Y}_p$,1,19.91796875,0.9484747023809523,21.0
6,QAOA$_p$,1,13.4501953125,0.6404854910714286,21.0
6,MA-QAOA$_p$,1,15.2470703125,0.7260509672619048,21.0
6,XQAOA$^{X=Y}_p$,1,20.931640625,0.9967447916666666,21.0
6,QAOA$_p$,1,13.2763671875,0.6322079613095238,21.0
6,MA-QAOA$_p$,1,14.763671875,0.7030319940476191,21.0
6,XQAOA$^{X=Y}_p$,1,19.8974609375,0.9474981398809523,21.0
6,QAOA$_p$,1,13.39453125,0.6378348214285714,21.0
6,MA-QAOA$_p$,1,15.0341796875,0.7159133184523809,21.0
6,XQAOA$^{X=Y}_p$,1,20.9189453125,0.9961402529761905,21.0
6,QAOA$_p$,1,13.4365234375,0.6398344494047619,21.0
6,MA-QAOA$_p$,1,14.1865234375,0.6755487351190477,21.0
6,XQAOA$^{X=Y}_p$,1,20.8388671875,0.9923270089285714,21.0
6,QAOA$_p$,1,13.4013671875,0.6381603422619048,21.0
6,MA-QAOA$_p$,1,14.83984375,0.7066592261904762,21.0
6,XQAOA$^{X=Y}_p$,1,19.8681640625,0.9461030505952381,21.0
6,QAOA$_p$,1,13.3671875,0.6365327380952381,21.0
6,MA-QAOA$_p$,1,14.494140625,0.6901971726190477,21.0
6,XQAOA$^{X=Y}_p$,1,19.83984375,0.9447544642857143,21.0
6,QAOA$_p$,1,13.423828125,0.6392299107142857,21.0
6,MA-QAOA$_p$,1,14.5810546875,0.6943359375,21.0
6,XQAOA$^{X=Y}_p$,1,20.8701171875,0.9938151041666666,21.0
6,QAOA$_p$,1,13.3623046875,0.6363002232142857,21.0
6,MA-QAOA$_p$,1,15.583984375,0.7420944940476191,21.0
6,XQAOA$^{X=Y}_p$,1,20.7314453125,0.9872116815476191,21.0
6,QAOA$_p$,2,13.6962890625,0.6522042410714286,21.0
6,MA-QAOA$_p$,2,15.3134765625,0.7292131696428571,21.0
6,XQAOA$^{X=Y}_p$,2,19.486328125,0.9279203869047619,21.0
6,QAOA$_p$,2,13.4462890625,0.6402994791666666,21.0
6,MA-QAOA$_p$,2,13.8642578125,0.6602027529761905,21.0
6,XQAOA$^{X=Y}_p$,2,20.0625,0.9553571428571429,21.0
6,QAOA$_p$,2,13.6142578125,0.6482979910714286,21.0
6,MA-QAOA$_p$,2,14.7255859375,0.7012183779761905,21.0
6,XQAOA$^{X=Y}_p$,2,19.8232421875,0.9439639136904762,21.0
6,QAOA$_p$,2,13.4931640625,0.6425316220238095,21.0
6,MA-QAOA$_p$,2,14.861328125,0.7076822916666666,21.0
6,XQAOA$^{X=Y}_p$,2,19.1982421875,0.9142020089285714,21.0
6,QAOA$_p$,2,13.451171875,0.6405319940476191,21.0
6,MA-QAOA$_p$,2,15.0888671875,0.7185174851190477,21.0
6,XQAOA$^{X=Y}_p$,2,19.310546875,0.9195498511904762,21.0
6,QAOA$_p$,2,13.412109375,0.638671875,21.0
6,MA-QAOA$_p$,2,14.890625,0.7090773809523809,21.0
6,XQAOA$^{X=Y}_p$,2,19.4443359375,0.9259207589285714,21.0
6,QAOA$_p$,2,13.451171875,0.6405319940476191,21.0
6,MA-QAOA$_p$,2,14.541015625,0.6924293154761905,21.0
6,XQAOA$^{X=Y}_p$,2,19.380859375,0.9228980654761905,21.0
6,QAOA$_p$,2,13.4951171875,0.6426246279761905,21.0
6,MA-QAOA$_p$,2,14.8984375,0.7094494047619048,21.0
6,XQAOA$^{X=Y}_p$,2,19.8056640625,0.9431268601190477,21.0
6,QAOA$_p$,2,13.6025390625,0.6477399553571429,21.0
6,MA-QAOA$_p$,2,15.68359375,0.7468377976190477,21.0
6,XQAOA$^{X=Y}_p$,2,20.130859375,0.9586123511904762,21.0
6,QAOA$_p$,2,13.2900390625,0.6328590029761905,21.0
6,MA-QAOA$_p$,2,15.6005859375,0.7428850446428571,21.0
6,XQAOA$^{X=Y}_p$,2,19.66796875,0.9365699404761905,21.0
6,QAOA$_p$,3,13.697265625,0.6522507440476191,21.0
6,MA-QAOA$_p$,3,14.4853515625,0.6897786458333334,21.0
6,XQAOA$^{X=Y}_p$,3,18.1669921875,0.8650948660714286,21.0
6,QAOA$_p$,3,13.7099609375,0.6528552827380952,21.0
6,MA-QAOA$_p$,3,15.2255859375,0.7250279017857143,21.0
6,XQAOA$^{X=Y}_p$,3,19.6484375,0.9356398809523809,21.0
6,QAOA$_p$,3,13.587890625,0.6470424107142857,21.0
6,MA-QAOA$_p$,3,16.1865234375,0.7707868303571429,21.0
6,XQAOA$^{X=Y}_p$,3,19.6962890625,0.9379185267857143,21.0
6,QAOA$_p$,3,13.6669921875,0.6508091517857143,21.0
6,MA-QAOA$_p$,3,13.861328125,0.6600632440476191,21.0
6,XQAOA$^{X=Y}_p$,3,19.248046875,0.9165736607142857,21.0
6,QAOA$_p$,3,13.6162109375,0.6483909970238095,21.0
6,MA-QAOA$_p$,3,14.638671875,0.6970796130952381,21.0
6,XQAOA$^{X=Y}_p$,3,19.6318359375,0.9348493303571429,21.0
6,QAOA$_p$,3,13.7763671875,0.6560174851190477,21.0
6,MA-QAOA$_p$,3,14.537109375,0.6922433035714286,21.0
6,XQAOA$^{X=Y}_p$,3,17.712890625,0.8434709821428571,21.0
6,QAOA$_p$,3,13.6123046875,0.6482049851190477,21.0
6,MA-QAOA$_p$,3,15.583984375,0.7420944940476191,21.0
6,XQAOA$^{X=Y}_p$,3,18.541015625,0.8829055059523809,21.0
6,QAOA$_p$,3,13.390625,0.6376488095238095,21.0
6,MA-QAOA$_p$,3,14.7490234375,0.7023344494047619,21.0
6,XQAOA$^{X=Y}_p$,3,18.88671875,0.8993675595238095,21.0
6,QAOA$_p$,3,13.4072265625,0.6384393601190477,21.0
6,MA-QAOA$_p$,3,16.154296875,0.7692522321428571,21.0
6,XQAOA$^{X=Y}_p$,3,19.484375,0.9278273809523809,21.0
6,QAOA$_p$,3,13.2705078125,0.6319289434523809,21.0
6,MA-QAOA$_p$,3,13.9921875,0.6662946428571429,21.0
6,XQAOA$^{X=Y}_p$,3,13.474609375,0.6416480654761905,21.0
6,QAOA$_p$,4,13.587890625,0.6470424107142857,21.0
6,QAOA$_p$,4,13.6181640625,0.6484840029761905,21.0
6,QAOA$_p$,4,13.7216796875,0.6534133184523809,21.0
6,QAOA$_p$,4,13.666015625,0.6507626488095238,21.0
6,QAOA$_p$,4,13.7763671875,0.6560174851190477,21.0
6,QAOA$_p$,4,13.462890625,0.6410900297619048,21.0
6,QAOA$_p$,4,13.7607421875,0.6552734375,21.0
6,QAOA$_p$,4,13.6875,0.6517857142857143,21.0
6,QAOA$_p$,4,13.6884765625,0.6518322172619048,21.0
6,QAOA$_p$,4,13.626953125,0.6489025297619048,21.0
6,QAOA$_p$,5,13.693359375,0.6520647321428571,21.0
6,QAOA$_p$,5,13.53125,0.6443452380952381,21.0
6,QAOA$_p$,5,13.66796875,0.6508556547619048,21.0
6,QAOA$_p$,5,13.53515625,0.64453125,21.0
6,QAOA$_p$,5,13.765625,0.6555059523809523,21.0
6,QAOA$_p$,5,13.6962890625,0.6522042410714286,21.0
6,QAOA$_p$,5,13.5947265625,0.6473679315476191,21.0
6,QAOA$_p$,5,13.716796875,0.6531808035714286,21.0
6,QAOA$_p$,5,13.7001953125,0.6523902529761905,21.0
6,QAOA$_p$,5,13.6884765625,0.6518322172619048,21.0
7,QAOA$_p$,1,12.7021484375,0.6048642113095238,21.0
7,MA-QAOA$_p$,1,13.525390625,0.6440662202380952,21.0
7,XQAOA$^{X=Y}_p$,1,19.7041015625,0.9382905505952381,21.0
7,QAOA$_p$,1,12.7138671875,0.6054222470238095,21.0
7,MA-QAOA$_p$,1,13.134765625,0.6254650297619048,21.0
7,XQAOA$^{X=Y}_p$,1,19.6845703125,0.9373604910714286,21.0
7,QAOA$_p$,1,12.7666015625,0.6079334077380952,21.0
7,MA-QAOA$_p$,1,13.908203125,0.6622953869047619,21.0
7,XQAOA$^{X=Y}_p$,1,19.7548828125,0.9407087053571429,21.0
7,QAOA$_p$,1,12.84375,0.6116071428571429,21.0
7,MA-QAOA$_p$,1,13.5146484375,0.6435546875,21.0
7,XQAOA$^{X=Y}_p$,1,19.81640625,0.9436383928571429,21.0
7,QAOA$_p$,1,12.8056640625,0.6097935267857143,21.0
7,MA-QAOA$_p$,1,14.955078125,0.7121465773809523,21.0
7,XQAOA$^{X=Y}_p$,1,19.671875,0.9367559523809523,21.0
7,QAOA$_p$,1,12.7646484375,0.6078404017857143,21.0
7,MA-QAOA$_p$,1,13.9521484375,0.6643880208333334,21.0
7,XQAOA$^{X=Y}_p$,1,20.8896484375,0.9947451636904762,21.0
7,QAOA$_p$,1,12.7607421875,0.6076543898809523,21.0
7,MA-QAOA$_p$,1,14.1123046875,0.6720145089285714,21.0
7,XQAOA$^{X=Y}_p$,1,19.3798828125,0.9228515625,21.0
7,QAOA$_p$,1,12.6796875,0.6037946428571429,21.0
7,MA-QAOA$_p$,1,13.6474609375,0.6498790922619048,21.0
7,XQAOA$^{X=Y}_p$,1,20.869140625,0.9937686011904762,21.0
7,QAOA$_p$,1,12.751953125,0.6072358630952381,21.0
7,MA-QAOA$_p$,1,13.85546875,0.6597842261904762,21.0
7,XQAOA$^{X=Y}_p$,1,20.625,0.9821428571428571,21.0
7,QAOA$_p$,1,12.826171875,0.6107700892857143,21.0
7,MA-QAOA$_p$,1,14.3798828125,0.6847563244047619,21.0
7,XQAOA$^{X=Y}_p$,1,20.705078125,0.9859561011904762,21.0
7,QAOA$_p$,2,12.8486328125,0.6118396577380952,21.0
7,MA-QAOA$_p$,2,14.2392578125,0.6780598958333334,21.0
7,XQAOA$^{X=Y}_p$,2,19.318359375,0.919921875,21.0
7,QAOA$_p$,2,13.0380859375,0.6208612351190477,21.0
7,MA-QAOA$_p$,2,16.271484375,0.7748325892857143,21.0
7,XQAOA$^{X=Y}_p$,2,19.7470703125,0.9403366815476191,21.0
7,QAOA$_p$,2,12.90234375,0.6143973214285714,21.0
7,MA-QAOA$_p$,2,14.869140625,0.7080543154761905,21.0
7,XQAOA$^{X=Y}_p$,2,19.2138671875,0.9149460565476191,21.0
7,QAOA$_p$,2,12.8134765625,0.6101655505952381,21.0
7,MA-QAOA$_p$,2,14.7060546875,0.7002883184523809,21.0
7,XQAOA$^{X=Y}_p$,2,12.19140625,0.5805431547619048,21.0
7,QAOA$_p$,2,12.8154296875,0.6102585565476191,21.0
7,MA-QAOA$_p$,2,14.4423828125,0.6877325148809523,21.0
7,XQAOA$^{X=Y}_p$,2,20.185546875,0.9612165178571429,21.0
7,QAOA$_p$,2,12.857421875,0.6122581845238095,21.0
7,MA-QAOA$_p$,2,14.93359375,0.7111235119047619,21.0
7,XQAOA$^{X=Y}_p$,2,20.1689453125,0.9604259672619048,21.0
7,QAOA$_p$,2,12.876953125,0.6131882440476191,21.0
7,MA-QAOA$_p$,2,14.3681640625,0.6841982886904762,21.0
7,XQAOA$^{X=Y}_p$,2,18.87109375,0.8986235119047619,21.0
7,QAOA$_p$,2,12.8056640625,0.6097935267857143,21.0
7,MA-QAOA$_p$,2,13.65625,0.6502976190476191,21.0
7,XQAOA$^{X=Y}_p$,2,18.16796875,0.8651413690476191,21.0
7,QAOA$_p$,2,13.0693359375,0.6223493303571429,21.0
7,MA-QAOA$_p$,2,15.2626953125,0.7267950148809523,21.0
7,XQAOA$^{X=Y}_p$,2,19.38671875,0.9231770833333334,21.0
7,QAOA$_p$,2,12.654296875,0.6025855654761905,21.0
7,MA-QAOA$_p$,2,15.052734375,0.716796875,21.0
7,XQAOA$^{X=Y}_p$,2,18.81640625,0.8960193452380952,21.0
7,QAOA$_p$,3,12.548828125,0.5975632440476191,21.0
7,MA-QAOA$_p$,3,13.3154296875,0.6340680803571429,21.0
7,XQAOA$^{X=Y}_p$,3,17.9873046875,0.8565383184523809,21.0
7,QAOA$_p$,3,13.0498046875,0.6214192708333334,21.0
7,MA-QAOA$_p$,3,14.416015625,0.6864769345238095,21.0
7,XQAOA$^{X=Y}_p$,3,19.40625,0.9241071428571429,21.0
7,QAOA$_p$,3,13.0439453125,0.6211402529761905,21.0
7,MA-QAOA$_p$,3,14.25,0.6785714285714286,21.0
7,XQAOA$^{X=Y}_p$,3,17.568359375,0.8365885416666666,21.0
7,QAOA$_p$,3,13.2275390625,0.6298828125,21.0
7,MA-QAOA$_p$,3,13.283203125,0.6325334821428571,21.0
7,XQAOA$^{X=Y}_p$,3,18.400390625,0.8762090773809523,21.0
7,QAOA$_p$,3,12.9248046875,0.6154668898809523,21.0
7,MA-QAOA$_p$,3,13.8388671875,0.6589936755952381,21.0
7,XQAOA$^{X=Y}_p$,3,19.5244140625,0.9297340029761905,21.0
7,QAOA$_p$,3,12.986328125,0.6183965773809523,21.0
7,MA-QAOA$_p$,3,13.828125,0.6584821428571429,21.0
7,XQAOA$^{X=Y}_p$,3,18.55859375,0.8837425595238095,21.0
7,QAOA$_p$,3,13.005859375,0.6193266369047619,21.0
7,MA-QAOA$_p$,3,14.7734375,0.7034970238095238,21.0
7,XQAOA$^{X=Y}_p$,3,12.5498046875,0.5976097470238095,21.0
7,QAOA$_p$,3,12.986328125,0.6183965773809523,21.0
7,MA-QAOA$_p$,3,15.431640625,0.7348400297619048,21.0
7,XQAOA$^{X=Y}_p$,3,17.8857421875,0.8517020089285714,21.0
7,QAOA$_p$,3,12.9267578125,0.6155598958333334,21.0
7,MA-QAOA$_p$,3,15.1669921875,0.7222377232142857,21.0
7,XQAOA$^{X=Y}_p$,3,12.6806640625,0.6038411458333334,21.0
7,QAOA$_p$,3,13.2236328125,0.6296968005952381,21.0
7,MA-QAOA$_p$,3,18.638671875,0.8875558035714286,21.0
7,XQAOA$^{X=Y}_p$,3,18.9677734375,0.9032273065476191,21.0
7,QAOA$_p$,4,13.1806640625,0.6276506696428571,21.0
7,QAOA$_p$,4,12.98046875,0.6181175595238095,21.0
7,QAOA$_p$,4,12.7890625,0.6090029761904762,21.0
7,QAOA$_p$,4,13.1416015625,0.6257905505952381,21.0
7,QAOA$_p$,4,12.900390625,0.6143043154761905,21.0
7,QAOA$_p$,4,13.0673828125,0.6222563244047619,21.0
7,QAOA$_p$,4,13.125,0.625,21.0
7,QAOA$_p$,4,12.5673828125,0.5984468005952381,21.0
7,QAOA$_p$,4,12.7578125,0.6075148809523809,21.0
7,QAOA$_p$,4,13.1669921875,0.6269996279761905,21.0
7,QAOA$_p$,5,13.306640625,0.6336495535714286,21.0
7,QAOA$_p$,5,13.2001953125,0.6285807291666666,21.0
7,QAOA$_p$,5,12.9951171875,0.6188151041666666,21.0
7,QAOA$_p$,5,13.2568359375,0.6312779017857143,21.0
7,QAOA$_p$,5,13.015625,0.6197916666666666,21.0
7,QAOA$_p$,5,12.6982421875,0.6046781994047619,21.0
7,QAOA$_p$,5,12.865234375,0.6126302083333334,21.0
7,QAOA$_p$,5,13.2412109375,0.6305338541666666,21.0
7,QAOA$_p$,5,12.9921875,0.6186755952380952,21.0
7,QAOA$_p$,5,12.7734375,0.6082589285714286,21.0
8,QAOA$_p$,1,13.009765625,0.6195126488095238,21.0
8,MA-QAOA$_p$,1,15.0869140625,0.7184244791666666,21.0
8,XQAOA$^{X=Y}_p$,1,19.8515625,0.9453125,21.0
8,QAOA$_p$,1,13.05859375,0.6218377976190477,21.0
8,MA-QAOA$_p$,1,15.197265625,0.7236793154761905,21.0
8,XQAOA$^{X=Y}_p$,1,20.8369140625,0.9922340029761905,21.0
8,QAOA$_p$,1,12.970703125,0.6176525297619048,21.0
8,MA-QAOA$_p$,1,14.8251953125,0.7059616815476191,21.0
8,XQAOA$^{X=Y}_p$,1,19.81640625,0.9436383928571429,21.0
8,QAOA$_p$,1,13.0634765625,0.6220703125,21.0
8,MA-QAOA$_p$,1,14.435546875,0.6874069940476191,21.0
8,XQAOA$^{X=Y}_p$,1,20.8603515625,0.9933500744047619,21.0
8,QAOA$_p$,1,13.0634765625,0.6220703125,21.0
8,MA-QAOA$_p$,1,14.8447265625,0.7068917410714286,21.0
8,XQAOA$^{X=Y}_p$,1,19.9345703125,0.9492652529761905,21.0
8,QAOA$_p$,1,13.0947265625,0.6235584077380952,21.0
8,MA-QAOA$_p$,1,14.2958984375,0.6807570684523809,21.0
8,XQAOA$^{X=Y}_p$,1,19.8837890625,0.9468470982142857,21.0
8,QAOA$_p$,1,13.056640625,0.6217447916666666,21.0
8,MA-QAOA$_p$,1,14.5185546875,0.6913597470238095,21.0
8,XQAOA$^{X=Y}_p$,1,20.82421875,0.9916294642857143,21.0
8,QAOA$_p$,1,13.064453125,0.6221168154761905,21.0
8,MA-QAOA$_p$,1,15.513671875,0.7387462797619048,21.0
8,XQAOA$^{X=Y}_p$,1,20.7958984375,0.9902808779761905,21.0
8,QAOA$_p$,1,13.05078125,0.6214657738095238,21.0
8,MA-QAOA$_p$,1,15.61328125,0.7434895833333334,21.0
8,XQAOA$^{X=Y}_p$,1,20.8798828125,0.9942801339285714,21.0
8,QAOA$_p$,1,13.02734375,0.6203497023809523,21.0
8,MA-QAOA$_p$,1,14.58984375,0.6947544642857143,21.0
8,XQAOA$^{X=Y}_p$,1,19.8828125,0.9468005952380952,21.0
8,QAOA$_p$,2,13.078125,0.6227678571428571,21.0
